Customer_ID;Age;Sex;Marital_Status;Education;Income;Customer_Rating;Persons_in_Household;Occupation;Groceries
9772;29;female;single;primary;24000;good;1;entrepreneur;UHT-milk,cream cheese,soda,waffles
9773;43;female;divorced;secondary;26000;fair;1;self-employed;pastry,coffee,liquor (appetizer),red/blush wine,shopping bags
9774;82;male;single;secondary; ;good;1;retired;citrus fruit,pip fruit,other vegetables,UHT-milk,salty snack
9775;70;male;married;secondary;24000;very_good;4;retired;white bread
9776;74;female;married;tertiary;44000;fair;4;retired;oil,detergent
9777;32;female;married;tertiary;22000;very_good;3;entrepreneur;root vegetables,other vegetables,butter milk,rolls/buns,salt
9778;40;male;married;secondary;23000;fair;2;management;pork,beef,whole milk,yogurt,sliced cheese,oil
9779;56;female;married;tertiary;38000;very_good;2;unknown;tropical fruit,whole milk,yogurt,rolls/buns,pastry,waffles
9780;66;male;married;tertiary;31000;very_good;2;retired;sausage,tropical fruit,butter,yogurt,rolls/buns,pastry,instant coffee,bottled water,soda,newspapers
9781;59;female;single;secondary;35000;poor;1;management;meat,whole milk,butter,hard cheese,rolls/buns
9782;27;female;married;tertiary;27000;very_good;5;entrepreneur;sausage,whole milk,whipped/sour cream,sliced cheese,coffee
9783;28;male;married;primary;23000;very_good;3;unemployed;curd,frozen meals,pastry,long life bakery product,waffles,napkins
9784;33;female;married;secondary;22000;good;4;housemaid;whole milk,bottled beer
9785; ;female;married;tertiary;32000;good;3;management;sausage,ham,whole milk,coffee,soda,red/blush wine
9786;42;female;divorced;secondary;34000;fair;1;housemaid;sausage,onions,spread cheese,bottled water,canned beer
9787;69;female;married;tertiary;20000;fair;4;retired;shopping bags
9788;31;male;married;secondary;18000;poor;3;management;UHT-milk,cream cheese,coffee,bottled water
9789;58;female;married;primary;42000;good;3;blue-collar;frankfurter,beef,herbs,whole milk,rolls/buns
9790;77;female;married;tertiary;33000;very_good;3;retired;soda,canned beer
9791;32;female;single;tertiary; ;good;1;blue-collar;citrus fruit,curd cheese,abrasive cleaner,house keeping products
9792;75;female;married;tertiary;21000;very_good;5;retired;chicken,berries,root vegetables,other vegetables,whole milk,butter,curd,condensed milk,rolls/buns,white bread,brown bread,oil,baking powder,salty snack,long life bakery product
9793;66;female;single;primary;43000;good;1;retired;pork,hamburger meat,pip fruit,root vegetables,onions,other vegetables,whole milk,dessert,whipped/sour cream,soft cheese,hard cheese,domestic eggs,salt,pasta,cat food,fruit/vegetable juice,kitchen towels
9794;33;male;married;primary;21000;excellent;5;unemployed;frankfurter,sausage,butter milk,rolls/buns,margarine
9795;67;male;single;tertiary;34000;good;1;retired;pip fruit,whole milk,pastry,hygiene articles,napkins
9796;48;female;single;primary;28000;fair;1;housemaid;chicken,pork,coffee,canned beer
9797;57;female;single;secondary;26000;fair;1;unknown;ham,hamburger meat,pip fruit,butter,butter milk,yogurt,frozen meals,rolls/buns,semi-finished bread,pasta,sweet spreads,waffles,softener,shopping bags
9798;50;female;married;primary;33000;fair;4;unknown;beverages,pastry,newspapers
9799;31;male;married;secondary;23000;excellent;5;entrepreneur;margarine,sugar,bottled water,fruit/vegetable juice,newspapers
9800;23;male;divorced;secondary;34000;good;1;blue-collar;pork,other vegetables,chewing gum,napkins,dishes
9801;80;male;single;tertiary;41000;fair;1;unknown;ham,other vegetables,whole milk,whipped/sour cream,brown bread,oil,sugar,hygiene articles
9802;38;female;married;primary;43000;very_good;3;housemaid;berries,curd,yogurt,whipped/sour cream,rolls/buns,soda,female sanitary products
9803;53;female;single;secondary;26000;poor;1;entrepreneur;tropical fruit,whole milk,curd,yogurt,sliced cheese,mayonnaise,frozen meals,pastry,soda
9804;39;female;married;primary;32000;very_good;2;housemaid;tropical fruit,nuts/prunes,other vegetables,whole milk,dessert,sliced cheese,soda,bottled beer,napkins
9805;45;male;married;secondary;29000;very_good;4;unemployed;pastry,newspapers
9806;36;female;married;tertiary;16000;very_good;3;entrepreneur;dessert,white bread,margarine,sugar,chocolate
9807;85;male;divorced;secondary;25000;very_good;1;retired;whole milk,curd,bottled water
9808;48;male;single;primary;24000;good;1;blue-collar;ice cream
9809;66;male;married;tertiary;29000;good;2;retired;sliced cheese,frozen meals,margarine,red/blush wine
9810;23;male;married;tertiary;28000;very_good;3;entrepreneur;beef,root vegetables,other vegetables,frozen vegetables,frozen dessert,domestic eggs
9811;44;male;divorced;primary;29000;very_good;1;blue-collar;meat,hamburger meat,Instant food products,soda
9812;63;female;married;tertiary;18000;good;2;management;citrus fruit,berries,other vegetables,whole milk,frozen meals,newspapers
9813;32;male;divorced;tertiary;17000;fair;1;entrepreneur;tropical fruit,pip fruit,rolls/buns,pastry,bottled water,fruit/vegetable juice,newspapers
9814;73;female;married;primary;51000;fair;3;unknown;sausage,whole milk,sliced cheese,pastry
9815; ;female;married;tertiary;41000;fair;3;unemployed;whole milk,yogurt,frozen meals,bottled water
9816;60;male;divorced;secondary;35000;poor;2;unemployed;frozen meals
9817;44;female;married;tertiary;34000;excellent;3;blue-collar;sausage,citrus fruit,root vegetables
9818;48;male;married;secondary;39000;fair;4;blue-collar;sausage,other vegetables,whole milk,dessert,butter milk,yogurt,whipped/sour cream,brown bread,bottled water,soda,long life bakery product,cake bar
9819;60;male;married;secondary; ;excellent;3;services;newspapers
9820;29;female;single;tertiary;20000;good;1;entrepreneur;whole milk,curd,yogurt,whipped/sour cream,rolls/buns,coffee,bottled water,waffles,newspapers
9821;39;female;married;primary;43000;good;4;entrepreneur;beef,citrus fruit,cream cheese,frozen fish,flour,margarine,sugar,baking powder,salty snack,chewing gum
9822;75;male;divorced;primary;35000;very_good;2;retired;pip fruit,grapes,berries,other vegetables,whole milk,UHT-milk,rolls/buns,zwieback,bottled water,soda,red/blush wine,specialty bar
9823;64;male;single;primary;18000;fair;1;blue-collar;yogurt,long life bakery product
9824;42;female;married;primary;22000;good;2;entrepreneur;pork,frozen vegetables,pastry
9825;83;male;single;primary;22000;very_good;2;retired;ice cream,long life bakery product,specialty chocolate,specialty bar
9826;62;female;single;tertiary;30000;very_good;1;management;chicken,hamburger meat,citrus fruit,root vegetables,other vegetables,cream cheese,curd cheese,domestic eggs,cat food,long life bakery product
9827;85;male;married;secondary;12000;very_good;2;retired;citrus fruit,herbs,other vegetables,dessert,sugar,shopping bags
9828;27;male;married;secondary;23000;good;3;entrepreneur;frankfurter,tropical fruit,other vegetables,whole milk,frozen meals,rolls/buns,detergent,napkins,newspapers
9829;31;male;married;secondary;12000;excellent;3;blue-collar;sausage,butter,rolls/buns,pickled vegetables,soda,fruit/vegetable juice,waffles
9830;82;male;single;primary;30000;good;1;retired;tropical fruit,other vegetables,domestic eggs,zwieback,ketchup,soda,dishes
9831;52;female;married;tertiary; ;good;3;blue-collar;sausage,chicken,beef,hamburger meat,citrus fruit,grapes,root vegetables,whole milk,butter,whipped/sour cream,flour,coffee,red/blush wine,salty snack,chocolate,hygiene articles,napkins
9832;52;male;married;tertiary;11000;good;3;entrepreneur;cooking chocolate
9833;37;male;single;primary;43000;excellent;1;entrepreneur;chicken,citrus fruit,other vegetables,butter,yogurt,frozen dessert,domestic eggs,rolls/buns,rum,cling film/bags
9834;57;male;married;primary;43000;good;3;blue-collar;semi-finished bread,bottled water,soda,bottled beer
9835;69;male;married;primary;13000;poor;4;retired;chicken,tropical fruit,other vegetables,vinegar,shopping bags
9836;26;female;divorced;secondary;28000;good;2;services;brandy,liquor,liquor (appetizer),long life bakery product,dish cleaner,napkins,dishes,shopping bags
9837;48;female;single;tertiary;33000;good;1;unknown;whole milk,curd,yogurt,artif. sweetener,rum,hygiene articles,napkins,photo/film
9838;28;female;divorced;secondary;25000;very_good;1;blue-collar;whole milk
9839;60;male;married;secondary;42000;excellent;3;entrepreneur;curd,whipped/sour cream,domestic eggs,flour,misc. beverages,newspapers
9840;80;female;single;primary;26000;very_good;1;retired;coffee,photo/film
9841;78;female;single;secondary;24000;good;2;retired;detergent
9842;60;female;single;primary;22000;poor;1;entrepreneur;ham,tropical fruit,ice cream,semi-finished bread,chocolate marshmallow
9843;82;male;divorced;primary;27000;fair;1;retired;whole milk,semi-finished bread
9844;35;male;married;tertiary;15000;good;3;entrepreneur;pork,root vegetables,other vegetables,pastry
9845;72;male;married;tertiary;27000;fair;4;retired;sugar,soda,bottled beer
9846;81;female;married;secondary;39000;fair;3;retired;root vegetables,other vegetables,whipped/sour cream,canned beer,liquor,shopping bags
9847;81;male;married;tertiary;44000;good;3;retired;fruit/vegetable juice
9848;41;female;single;tertiary;30000;good;1;housemaid;sausage,hamburger meat,tropical fruit,cream cheese,fruit/vegetable juice
9849;32;female;married;primary;13000;very_good;3;entrepreneur;chocolate,candy
9850;21;female;single;tertiary;39000;fair;1;housemaid;meat,dessert,UHT-milk,rice,specialty bar,napkins,candles
9851;42;female;married;secondary;33000;very_good;2;entrepreneur;whole milk
9852;75;female;married;tertiary;12000;very_good;3;retired;dessert,beverages
9853;63;male;divorced;tertiary;24000;good;2;self-employed;other vegetables,cream cheese,margarine,canned vegetables,bottled beer
9854;73;female;single;secondary;34000;good;1;unknown;tropical fruit,margarine,rum
9855;62;male;married;primary;18000;fair;5;self-employed;sausage,meat,whole milk,rolls/buns,cake bar,shopping bags
9856;35;male;single;secondary;41000;good;1;entrepreneur;meat,ice cream,rolls/buns,soda,long life bakery product,napkins
9857;70;female;married;tertiary;52000;fair;3;retired;ice cream,kitchen towels
9858;41;female;married;tertiary;29000;fair;3;self-employed;sparkling wine
9859;66;female;single;tertiary;31000;very_good;1;retired;pip fruit,whole milk,yogurt,specialty cheese,domestic eggs,salty snack,photo/film
9860;70;male;married;tertiary;45000;fair;3;retired;newspapers
9861;42;male;single;secondary;29000;good;2;entrepreneur;other vegetables,whole milk,yogurt,rolls/buns,female sanitary products,hygiene articles
9862;55;male;married;primary;20000;good;3;entrepreneur;whole milk,yogurt
9863;83;female;married;tertiary;8000;fair;3;retired;rolls/buns,pastry,newspapers
9864; ;female;single;tertiary;29000;excellent;1;self-employed;turkey,pork,citrus fruit,pip fruit,frozen meals,waffles,chocolate,hygiene articles,shopping bags
9865;30;female;married;tertiary;29000;fair;3;housemaid;citrus fruit,root vegetables,other vegetables,whole milk,margarine,specialty fat,hygiene articles
9866;86;female;married;secondary;35000;good;3;retired;whole milk,zwieback,salty snack
9867;81;male;divorced;tertiary;34000;fair;1;retired;frankfurter,other vegetables,dessert
9868;50;male;married;secondary;41000;good;3;entrepreneur;citrus fruit,onions
9869;77;male;divorced;tertiary;30000;good;1;retired;frozen vegetables,flour,bottled beer,liquor (appetizer),salty snack,dishes
9870;66;female;divorced;secondary;41000;very_good;1;retired;brown bread
9871;35;female;single;secondary;22000;very_good;1;housemaid;organic sausage,chicken,citrus fruit,grapes,other vegetables,butter,yogurt,whipped/sour cream,rolls/buns,seasonal products,hygiene articles
9872;83;male;single;secondary;23000;fair;1;retired;canned beer
9873;81;male;married;tertiary;9000;poor;3;retired;whole milk,beverages,frozen vegetables,margarine,liquor (appetizer),newspapers
9874;25;female;married;primary;28000;excellent;2;blue-collar;fish,dessert,yogurt,cling film/bags
9875; ;female;married;primary;24000;fair;3;blue-collar;tropical fruit,other vegetables,whole milk,curd,whipped/sour cream,bottled beer
9876;77;female;single;tertiary;31000;very_good;1;retired;berries,yogurt,shopping bags
9877;34;female;married;secondary;18000;good;2;housemaid;pork,other vegetables,butter milk,yogurt,pasta,soda,waffles,photo/film
9878; ;male;single;tertiary;35000;good;1;entrepreneur;sausage,pip fruit,hard cheese,rolls/buns,soda
9879; ;male;single;secondary;38000;excellent;1;entrepreneur;pastry
9880;48;female;married;secondary;29000;good;4;management;pork,root vegetables,other vegetables,whole milk,cream cheese,oil,chocolate,napkins
9881;37;female;single;primary;48000;fair;1;entrepreneur;other vegetables,whole milk,butter,white bread,canned vegetables,soda,snack products,cake bar,chocolate
9882;40;female;married;tertiary;30000;good;2;housemaid;soda
9883;78;male;married;tertiary;30000;good;2;retired;frozen vegetables,rolls/buns,pastry
9884;56;female;married;primary;19000;excellent;2;unemployed;yogurt,oil,pickled vegetables,fruit/vegetable juice,salty snack,hygiene articles
9885;41;male;divorced;tertiary;27000;good;1;entrepreneur;waffles,specialty chocolate
9886; ;female;married;tertiary;37000;good;3;housemaid;sausage,spread cheese,mustard,bottled water,cleaner,shopping bags
9887;66;female;married;secondary;28000;good;3;retired;processed cheese,soda,bottled beer,liquor,red/blush wine,napkins
9888;55;female;married;tertiary;36000;very_good;2;housemaid;grapes,dessert,yogurt,beverages,frozen vegetables,canned beer
9889;44;male;married;tertiary;21000;fair;2;entrepreneur;sausage,citrus fruit,whole milk,yogurt,beverages,pasta,waffles,specialty chocolate
9890;45;male;married;tertiary;37000;poor;4;management;UHT-milk
9891;49;female;married;tertiary;51000;good;4;housemaid;frankfurter,herbs
9892;36;female;married;primary;30000;good;4;housemaid;whipped/sour cream,frozen vegetables,frozen meals
9893;64;female;married;tertiary;30000;very_good;3;unknown;root vegetables,domestic eggs
9894;52;female;single;tertiary;28000;good;1;unemployed;yogurt,white wine
9895;63;female;married;secondary;30000;very_good;5;management;frankfurter,pip fruit,other vegetables,whole milk
9896;39;male;married;primary;32000;fair;2;management;sausage,brown bread,margarine,bottled beer
9897;40;male;married;secondary;24000;good;2;entrepreneur;other vegetables
9898; ;male;married;tertiary;23000;very_good;3;services;hamburger meat,tropical fruit,root vegetables,whole milk,frozen meals,rolls/buns,pasta,waffles
9899;64;male;single;primary;26000;very_good;2;entrepreneur;pip fruit,root vegetables,other vegetables,beverages,cookware
9900;65;male;single;tertiary;21000;fair;1;retired;meat,other vegetables,packaged fruit/vegetables,cream cheese,margarine,bottled water,salty snack
